timestamp,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
1489282,,,,"今天稍早的时候, 我记得很清楚
Earlier today, I distinctly recall",,,False,False,False
1491118,,,,"看到你在史塔克大人的房间里和他谈话.
seeing you talking to Lord Stark in his chambers.",,,False,False,False
1493553,,,,"当时你在床底下?
Was that you under the bed?",,,False,False,False
1495790,,,,"而在那之后不久
And not long after that",,,False,False,False
1497692,,,,"我又看到你陪同一位
when I saw you escorting a certain",,,False,False,False
1500694,,,,"<i>远道而来的贵客...
foreign dignitary...</i>",,,False,False,False
1503396,,,,"为了国事?
Council business?",,,False,False,False
1506033,,,,"当然你可以有住在峡海对岸的朋友.
Of course you would have friends from across the Narrow Sea.",,,False,False,False
1509636,,,,"毕竟你本人就是从那边过来的.
You're from there yourself, after all.",,,False,False,False
1512173,,,,"我们是朋友, 对吧, 瓦里斯大人?
We're friends, aren't we, Lord Varys?",,,False,False,False
1515543,,,,"但愿我们是.
I'd like to think we are.",,,False,False,False
1517745,,,,"那么你可以想象我所承受的压力,
So you can imagine my burden,",,,False,False,False
1520148,,,,"恐怕国王会因我对朋友的同情而怀疑我.
wondering if the King might question my friend's sympathies.",,,False,False,False
1524052,,,,"身处两难境地, 向左是忠于朋友,
To stand at a crossroads where turning left means loyalty to a friend,",,,False,False,False
1528124,,,,"向右是忠于国家--
turning right loyalty to the realm--",,,False,False,False
1530026,,,,"- 哦, 拜托你. - 我自己的处境
- Oh, please. - To find myself in a position",,,False,False,False
1532194,,,,"<i>只要国王听说一个字--
- where a simple word to the King-- - ( Door opens )</i>",,,False,False,False
1534495,,,,"你们两个在策划什么阴谋?
What are you two conspiring about?",,,False,False,False
1536565,,,,"嗯, 不管是什么, 最好快一点.
Well, whatever it is, you'd best hurry up.",,,False,False,False
1540169,,,,"我兄弟要来了.
My brother is coming.",,,False,False,False
1541738,,,,"参加御前会议?
To a small council meeting?",,,False,False,False
1543438,,,,"来自远方令人不安的消息.
Disturbing news from far away.",,,False,False,False
1547443,,,,"你听说了吗?
Haven't you heard?",,,False,False,False
1550812,,,,"<i>( Birds cawing, waves breaking )</i>",,,False,False,False
1578944,,,,"你快滚开. 这里不准乞讨.
Off with you. No begging.",,,False,False,False
1581047,,,,"我不是乞丐. 我住这里.
I'm not a beggar. I live here.",,,False,False,False
1582882,,,,"你是要我赏你两个耳刮子才听得懂?
D'you want a smack on your ear to help you with your hearing?",,,False,False,False
1585318,,,,"我要找我父亲.
I want to see my father.",,,False,False,False
1587253,,,,"我还要搞王后咧, 那一定很爽.
I want to fuck the Queen, for all the good it does me."," I still want to get close to the Queen, that's certainly exciting.",,True,False,False
1590022,,,,"你想找你父亲, 小子?
You want your father, boy?",,,False,False,False
1591890,,,,"他躺在某家酒馆的地板上,
He's lying on the floor of some tavern,",,,False,False,False
1594092,,,,"别人正朝他撒尿呢.
getting pissed on by his friends.", Others were making fun of him at that moment.,,True,False,False
1596194,,,,"我父亲是国王之手!
My father is Hand of the King!",,,False,False,False
1597930,,,,"我不是小子. 我是临冬城的艾莉亚史塔克
I'm not a boy. I'm Arya Stark of Winterfell",,,False,False,False
1601265,,,,"如果你们敢碰我一下, 我父亲
and if you lay a hand on me, my father",,,False,False,False
1602886,,,,"会把你们俩的头砍下来插在枪尖上.
will have both your heads on spikes.",,,False,False,False
1604802,,,,"现在你是让我过去, 还是要我赏你
Now are you going to let me by or do I need to smack you",,,False,False,False
1607305,,,,"两个耳刮子才听得懂?
on the ear to help with your hearing?",,,False,False,False
1611909,,,,"你知不知道我派出一半的卫士去找你?
You know I had half my guard out searching for you?",,,False,False,False
1618350,,,,"你要向我保证以后不再乱跑了.
You promised me this would stop.",,,False,False,False
1620153,,,,"他们说他们要杀你.
They said they were going to kill you.",,,False,False,False
1621821,,,,"- 谁说的? - 我没看清楚,
- Who did? - I didn't see them,",,,False,False,False
1624325,,,,"- 但有一个是胖子. - 哦, 艾莉亚.
- but I think one was fat. - Oh, Arya. ( Sighs )",,,False,False,False
1626627,,,,"我没说谎! 他们说你找到了私生子
I'm not lying! They said you found the bastard", I'm telling the truth! They claimed you discovered the secret child.,,True,False,False
1629396,,,,"还有狼和狮将打成一团--
and the wolves are fighting the lions and the savage--",,,False,False,False
1632399,,,,"好象还有什么野蛮人.
something about the savage.",,,False,False,False
1634101,,,,"- 你在哪儿听到的? - 在地下城,
- Where did you hear this? - In the dungeons,",,,False,False,False
1636502,,,,"在龙的头骨附近.
near the dragon skulls.",,,False,False,False
1637933,,,,"你去地下城干什么?
What were you doing in the dungeons?",,,False,False,False
1641008,,,,"抓一只猫.
Chasing a cat.",,,False,False,False
1643143,,,,"<i>( Knocks, door opens )</i>",,,False,False,False
1645546,,,,"抱歉, 大人.
Pardon, My Lord.",,,False,False,False
1646914,,,,"<i>有个守夜人想要见你.
There's a night's watchman here begging a word.</i>",,,False,False,False
1649081,,,,"<i>他说有要紧事.
He says it's urgent.</i>",,,False,False,False
1657322,,,,"- 你叫什么, 朋友? - 尤伦, 打扰您了.
- Your name, friend? - Yoren, if it please.",,,False,False,False
1661292,,,,"这一定是您的公子. 长得跟您真像.
This must be your son. He has the look.",,,False,False,False
1663161,,,,"我是女孩!
I'm a girl!",,,False,False,False
1664279,,,,"是班扬派你来的么?
Did Benjen send you?",,,False,False,False
1665762,,,,"不是的, 大人.
No one sent me, My Lord.",,,False,False,False
1667630,,,,"我是来寻找守长城的人手,
I'm here to find men for the Wall,",,,False,False,False
1669899,,,,"看看这边地牢里有没等待发落的人渣
see if there's any scum in the dungeons",,,False,False,False
1671686,,,,"或许能在长城派上用场.
that might be fit for service.",,,False,False,False
1672971,,,,"哦, 我们会帮你征召新兵.
Oh, we'll find recruits for you.",,,False,False,False
1675239,,,,"谢谢您, 大人.
Thank you, My Lord.",,,False,False,False
1676741,,,,"但我来找您不是为了这个.
But that's not why I disturb you now.",,,False,False,False
1680444,,,,"您的兄弟班扬是黑衣军的一员--
Your brother Benjen, his blood runs black--",,,False,False,False
1683181,,,,"我和您一样是他的兄弟.
makes him as much my brother as yours.",,,False,False,False
1685282,,,,"我正是为了他才飞速赶来
It's for his sake I rode here so hard",,,False,False,False
1688252,,,,"<i>差点把我的马都给累死了.
I damn near killed my horse.</i>", Almost made my horse tire out. I came really close to exhausting my horse.,,True,False,False
1690888,,,,"还有其他人也在飞速赶路.
There are others riding too.",,,False,False,False
1692624,,,,"明天全城都会知道了.
The whole city will know by tomorrow.",,,False,False,False
1694726,,,,"知道什么?
Know what?",,,False,False,False
1697931,,,,"这事最好私下谈, 大人.
Best said in private, My Lord.",,,False,False,False
1705807,,,,"走吧. 我们等会再谈.
Go on. We'll talk more later.",,,False,False,False
1709110,,,,"乔里, 带她回房间.
Jory, take her safely to her room.",,,False,False,False
1711746,,,,"走吧, 小姐. 您听见您父亲的吩咐了.
Come along, My Lady. You heard your father.",,,False,False,False
1720387,,,,"我父亲有多少守卫?
How many guards does my father have?",,,False,False,False
1722357,,,,"在君临这儿吗? 有五十个.
Here in King's Landing? 50.",,,False,False,False
1725793,,,,"你不会让任何人有机会杀他, 对不对?
You wouldn't let anyone kill him, would you?",,,False,False,False
1727995,,,,"您不必担心这个, 小姐.
No fear on that count, little lady.",,,False,False,False
1735602,,,,"- 怎么? - 是关于您夫人的, 大人.
- Well? - It's about your wife, My Lord.",,,False,False,False
1740474,,,,"她抓了小恶魔.
She's taken the Imp.",,,False,False,False
1753120,,,,( Neighs ),,,False,False,False
1759359,,,,"欢迎您远道而来, 史塔克夫人.
You're far from home, Lady Stark.",,,False,False,False
1761427,,,,"请问您是谁?
To whom do I speak?",,,False,False,False
1763196,,,,"瓦狄斯伊根, 艾林谷的骑士.
Ser Vardis Egan, knight of the Vale.",,,False,False,False
1765232,,,,"艾林夫人知道您来访吗?
Is Lady Arryn expecting your visit?",,,False,False,False
1767233,,,,"我们事先来不及通知.
There was no time to send word.",,,False,False,False
1769536,,,,"冒昧问一句, 夫人,
May I ask, My Lady,",,,False,False,False
1771771,,,,"<i>他怎么会和您在一起?
why he is with you?</i>",,,False,False,False
1774508,,,,"正是为了他的事.
That's why there was no time.",,,False,False,False
1776576,,,,"- 他是我的俘虏. - 他看起来不象个俘虏.
- He is my prisoner. - He doesn't look like a prisoner.",,,False,False,False
1779511,,,,"<i>我妹妹会决定怎么对待他.
My sister will decide what he looks like.</i>",,,False,False,False
1782848,,,,"是, 夫人.
Yes, My Lady.",,,False,False,False
1785018,,,,"她在家里.
She will at that.",,,False,False,False
1793092,,,,"鹰巢城. 据说它是无法攻破的.
The Eyrie. They say it's impregnable.",,,False,False,False
1797997,,,,"给我十个勇士和几柄长枪--
Give me 10 good men and some climbing spikes--",,,False,False,False
1800066,,,,"我保证搞定那个婊子.
I'll impregnate the bitch."," I assure you, I will help her.
I'll assist the woman.",,True,False,False
1803402,,,,"我喜欢你.
Tyrion: I like you.",,,False,False,False
1815078,,,,"史塔克大人, 请您前往
Lord Stark, your presence has been requested",,,False,False,False
1817348,,,,"御前会议厅出席紧急会议.
in the small council chamber. A meeting has been called.",,,False,False,False
1819750,,,,"我需要先单独面见国王.
I need to see the King first-- alone.",,,False,False,False
1821951,,,,"国王已经在会议厅了, 大人.
The King is at the small council meeting, My Lord.",,,False,False,False
1824419,,,,"他正召你前去.
He has summoned you.",,,False,False,False
1826187,,,,"- 是关于我妻子的事吗? - 不是, 大人.
- Is it about my wife? - No, My Lord.",,,False,False,False
1829392,,,,"我想是有关丹妮莉丝坦格利安的事.
I believe it concerns Daenerys Targaryen.",,,False,False,False
1832361,,,,"那贱货怀孕了.
The whore is pregnant.", The person has fallen pregnant.,,True,False,False
1834764,,,,"- 你在谈论谋杀一个婴儿. - 我警告过你
- You're speaking of murdering a child. - I warned you",,,False,False,False
1837734,,,,"会发生这种事. 还在北境时我就警告过你,
this would happen. Back in the North, I warned you,",,,False,False,False
1840238,,,,"但你却充耳不闻.
but you didn't care to hear.",,,False,False,False
1841873,,,,"好吧, 现在你听清楚.
Well, hear it now.",,,False,False,False
1844510,,,,"我要他们死, 母子两个一起死.
I want 'em dead, mother and child both.",,,False,False,False
1847813,,,,"<i>外加那个笨蛋韦赛里斯.
And that fool Viserys as well.</i>",,,False,False,False
1849982,,,,"这样说够明白了吧?
Is that plain enough for you?",,,False,False,False
1852050,,,,"<i>我要他们一起死.
I want them both dead.</i>",,,False,False,False
1853685,,,,"你这样做会永远失去荣誉.
You will dishonor yourself forever if you do this.",,,False,False,False
1856255,,,,"荣誉?!
Honor?!",,,False,False,False
1857290,,,,"我需要统治七大王国!
I've got Seven Kingdoms to rule!",,,False,False,False
1859992,,,,"一个国王, 七个王国.
One King, Seven Kingdoms.",,,False,False,False
1862794,,,,"你以为靠荣誉能统治七国吗?
Do you think honor keeps them in line?",,,False,False,False
1865263,,,,"你以为靠荣誉能保持和平吗?
Do you think it's honor that's keeping the peace?",,,False,False,False
1867733,,,,"是恐惧-- 恐惧和鲜血.
It's fear-- fear and blood.",,,False,False,False
1870368,,,,"那我们和疯王还有什么区别.
Then we're no better than the Mad King.",,,False,False,False
1872104,,,,"小心, 奈德. 你小心点.
Careful, Ned. Careful now.",,,False,False,False
1874138,,,,"你要刺杀一个女孩子
You want to assassinate a girl",,,False,False,False
1876140,,,,"仅仅因为八爪蜘蛛听到一个谣言?
because the Spider heard a rumor?",,,False,False,False
1878210,,,,"不是谣言, 大人. 前朝公主确实怀孕了.
No rumor, My Lord. The princess is with child.",,,False,False,False
1881146,,,,"消息的来源呢?
Based on whose information?",,,False,False,False
1882946,,,,"乔拉莫尔蒙爵士.
Ser Jorah Mormont.",,,False,False,False
1884305,,,,"他现在为坦格利安家族效力.
He is serving as advisor to the Targaryens.",,,False,False,False
1886917,,,,"莫尔蒙? 你这消息来源于
Mormont? You bring us the whispers",,,False,False,False
1889086,,,,"千里之外的一个叛徒, 能可靠吗?
of a traitor half a world away and call it fact?",,,False,False,False
1892823,,,,"乔拉莫尔蒙是个奴隶贩子, 但不是叛徒.
Jorah Mormont's a slaver, not a traitor.",,,False,False,False
1895894,,,,"我知道对重视荣誉的人来说区别不大.
Small difference, I know, to an honorable man.",,,False,False,False
1898329,,,,"他违犯了律法, 背叛了家族, 逃离了祖国.
He broke the law, betrayed his family, fled our land.",,,False,False,False
1901032,,,,"我们要听信这种人的消息去行刺?
We commit murder on the word of this man?",,,False,False,False
1903936,,,,"<i>如果他是对的呢?
Robert: And if he's right?</i>",,,False,False,False
1905938,,,,"如果她生下一个儿子呢?
If she has a son?",,,False,False,False
1908008,,,,"一个坦格利安率领一支多斯拉克大军...
A Targaryen at the head of a Dothraki army...",,,False,False,False
1911177,,,,"<i>- 那怎么办? - 狭海依旧隔在中间.
- What then? - The Narrow Sea still lies between us.</i>",,,False,False,False
1914882,,,,"我才不担心多斯拉克人
I'll fear the Dothraki",,,False,False,False
1917050,,,,"除非他们能教会他们的马在水上走路.
the day they teach their horses to run on water.",,,False,False,False
1919519,,,,"什么也别做?
Do nothing?",,,False,False,False
1921655,,,,"这就是你睿智的建议?
That's your wise advice?",,,False,False,False
1923857,,,,"等我们的敌人登陆了再说?
Do nothing till our enemies are on our shores?",,,False,False,False
1926992,,,,"你们都是我的重臣!
You're my council. Counsel!",,,False,False,False
1929863,,,,"来跟这满脑子荣誉的傻瓜讲讲道理.
Speak sense to this honorable fool.",,,False,False,False
1933732,,,,"我了解您的顾虑, 大人.
I understand your misgivings, My Lord.",,,False,False,False
1937770,,,,"我实话实说. 我们讨论的是件可怕的事
Truly, I do. It is a terrible thing",,,False,False,False
1940472,,,,"是件卑鄙的事.
we must consider, a vile thing.",,,False,False,False
1942573,,,,"然而我们这些冒昧为政的人有时必须
Yet we who presume to rule must sometimes",,,False,False,False
1945842,,,,"为了国家的福祉做一些卑鄙的事.
do vile things for the good of the realm.",,,False,False,False
1949413,,,,"倘若诸神真给了丹妮莉丝一个儿子,
Should the gods grant Daenerys a son,",,,False,False,False
1952648,,,,"整个国家将血流成河.
the realm will bleed.",,,False,False,False
1954417,,,,"我对这个女孩毫无恶感,
I bear this girl no ill will,",,,False,False,False
1956752,,,,"<i>但是倘若多斯拉克人真的入侵,
but should the Dothraki invade,</i>",,,False,False,False
1958855,,,,"会有多少无辜百姓死于非命?
how many innocents will die?",,,False,False,False
1960757,,,,"会有多少繁华城镇付之一炬?
How many towns will burn?",,,False,False,False
1962826,,,,"那么比较明智甚或比较仁慈的做法,
Is it not wiser, kinder even,",,,False,False,False
1966061,,,,"会不会是让她现在死去
that she should die now",,,False,False,False
1968498,,,,"以使万千生灵能平安地活下去呢?
so that tens of thousands might live?",,,False,False,False
1971901,,,,"我们多年以前就该杀掉他们俩了.
We should have had them both killed years ago.",,,False,False,False
1974436,,,,"当你发现跟自己上床的原来是个丑女,
When you find yourself in bed with an ugly woman,",,,False,False,False
1976905,,,,"<i>最好的做法就是闭上眼睛赶紧办事.
best close your eyes, get it over with.</i>",,,False,False,False
1980276,,,,"杀了她. 越快越好.
Cut her throat. Be done with it.",,,False,False,False
1989584,,,,"我跟随你冲锋陷阵--
I followed you into war--",,,False,False,False
1992486,,,,"进行过两场战争,
twice,",,,False,False,False
1994522,,,,"从不怀疑,
without doubts,",,,False,False,False
1996792,,,,"从无顾虑.
without second thoughts.",,,False,False,False
1998761,,,,"但这次我不能跟随你.
But I will not follow you now.",,,False,False,False
2002398,,,,"和我一起长大的劳勃
The Robert I grew up with",,,False,False,False
2004801,,,,"绝不会在一个尚未出生的孩子的阴影下颤抖.
didn't tremble at the shadow of an unborn child.",,,False,False,False
2010340,,,,"那么刺杀她的计划.
She dies.",,,False,False,False
2013411,,,,"我绝对不会参与.
I will have no part in it.",,,False,False,False
2015546,,,,"你是国王之手, 史塔克大人.
You're the King's Hand, Lord Stark.",,,False,False,False
2017848,,,,"你必须听我命令, 否则我就另请高明.
You'll do as I command or I'll find me a hand who will.",,,False,False,False
2029692,,,,"那我祝他胜任愉快.
And good luck to him.",,,False,False,False
2032595,,,,"我本以为你会比疯王强.
I thought you were a better man.",,,False,False,False
2034163,,,,"滚. 滚, 去你的吧.
Out. Out, damn you."," Get out. Get out, take your leave.",,True,False,False
2036465,,,,"我受够你了.
I'm done with you.",,,False,False,False
2039136,,,,"快滚回临冬城去!
Go, run back to Winterfell!",,,False,False,False
2042139,,,,"否则我会把你的头砍下来插在抢尖上!
I'll have your head on a spike!",,,False,False,False
2046278,,,,"<i>我自己来, 你这傻瓜!
Robert: I'll put it there myself, you fool!</i>",,,False,False,False
2049247,,,,"<i>你认为你太善良了? 太骄傲太荣誉了?
You think you're too good for this? Too proud and honorable?</i>",,,False,False,False
2052785,,,,"<i>这是一场战争!
This is a war!</i>",,,False,False,False
2056722,,,,"我要带我女儿们一起走.
I'll go ahead with my daughters.",,,False,False,False
2058591,,,,"让她们准备好. 你去安排.
Get them ready. Do it yourself.",,,False,False,False
2060193,,,,"- 别向任何人透露. - 好的, 大人.
- Don't ask anyone for help. - Right away, My Lord.",,,False,False,False
2062664,,,,"贝里席大人想见您.
Lord Baelish is here for you.",,,False,False,False
2066935,,,,"陛下他后来还接着骂了一通
His Grace went on about you at some length",,,False,False,False
2069271,,,,"在你离开之后.
after you took your leave.",,,False,False,False
2071539,,,,"其中还出现了 ""背叛"" 这样的字眼.
The word ""treason"" was mentioned.",,,False,False,False
2074743,,,,"你有什么事?
What can I do for you?",,,False,False,False
2076245,,,,"您打算何时回临冬城?
When do you return to Winterfell?",,,False,False,False
2078046,,,,"怎么? 这与你何干?
Why? What do you care?",,,False,False,False
2079379,,,,"如果您明天傍晚还在这儿,
If you're still here come nightfall,",,,False,False,False
2081249,,,,"我想带您去见见琼恩艾林...
I'll take you to see the last person Jon Arryn",,,False,False,False
2083010,,,,"病倒前找过的最后一个人.
spoke with before falling ill.",,,False,False,False
2084618,,,,"如果您对此仍有兴趣得话.
If that sort of thing still interests you.",,,False,False,False
2088589,,,,"我没时间.
I don't have the time.",,,False,False,False
2090325,,,,"花不了一个小时的. 你决定吧.
It won't take more than an hour. But as you please.",,,False,False,False
2098899,,,,"把我们的所有人都找齐
Round up all the men we have",,,False,False,False
2100088,,,,"布置在女孩房间外面.
and station them outside the girls' chambers.",,,False,False,False
2102169,,,,"- 你手下最好的两个剑士是谁? - 海华和韦尔.
- Who are your best two swords? - Heward and Wyl.",,,False,False,False
2105772,,,,"让他们到马房找我.
Find them and meet me at the stables.",,,False,False,False
2113847,,,,"你未经许可把他带到这里来?
You bring him here without permission?",,,False,False,False
2116417,,,,"<i>让他弄脏我的家?
You pollute my home with his presence?</i>",,,False,False,False
2119486,,,,( Suckling ),,,False,False,False
2122323,,,,"你的姨妈做了一件坏事, 罗宾,
Your aunt has done a bad thing, Robin,",,,False,False,False
2124292,,,,"一件非常坏的事.
a very bad thing.",,,False,False,False
2126127,,,,"你还记得她, 是吧?
You remember her, don't you?",,,False,False,False
2129899,,,,"<i>他漂亮吧?
Isn't he beautiful?</i>",,,False,False,False
2131834,,,,"也很强壮. 琼恩很清楚.
And strong too. Jon knew it.",,,False,False,False
2134638,,,,"他的临终遗言就是 ""种姓强韧.""
His last words were ""the seed is strong.""",,,False,False,False
2137707,,,,"他要大家都知道
He wanted everyone to know",,,False,False,False
2139242,,,,"<i>他儿子长大后会是个强壮的男子汉.
what a good, strong boy his son would grow up to be.</i>",,,False,False,False
2142546,,,,"看看他, 全艾林谷的领主.
Look at him, the Lord of all the Vale.",,,False,False,False
2146482,,,,"莱莎,
Lysa,",,,False,False,False
2148252,,,,"是你写信告诉我关于兰尼斯特家的事,
you wrote me about the Lannisters,",,,False,False,False
2151354,,,,"- 警告我-- - 我是叫你离他们远点!
- warning me-- - To stay away from them!",,,False,False,False
2154223,,,,"而不是带他们来这里!
Not to bring one here!",,,False,False,False
2157227,,,,"妈咪?
Mommy?",,,False,False,False
2159363,,,,"<i>- 他就是那个坏人吗? - 是的.
- Is that the bad man? - It is.</i>",,,False,False,False
2162066,,,,( Creepy laugh ),,,False,False,False
2164100,,,,"他好小呀.
He's little.",,,False,False,False
2166903,,,,"<i>他是兰尼斯特家的小恶魔提利昂.
Lysa: He's Tyrion the imp of house Lannister.</i>",,,False,False,False
2170408,,,,"害死你父亲的就是他.
He killed your father.",,,False,False,False
2171809,,,,"就是他谋杀了国王之手!
He murdered the Hand of the King!",,,False,False,False
2173544,,,,"哦, 他也是我杀的?
Oh, did I kill him too?",,,False,False,False
2175912,,,,"<i>我还真是个忙碌的家伙.
I've been a very busy man.</i>",,,False,False,False
2177781,,,,"你最好管紧你的舌头!
You will watch your tongue!",,,False,False,False
2180484,,,,"这些都是艾林谷的骑士.
These men are knights of the Vale.",,,False,False,False
2183254,,,,"个个都对琼恩艾林敬爱有加.
Every one of them loved Jon Arryn.",,,False,False,False
2186124,,,,"个个都愿意为我牺牲性命.
Every one of them would die for me.",,,False,False,False
2187825,,,,"要是我有什么不测,
If any harm comes to me,",,,False,False,False
2189254,,,,"我老哥詹姆很乐意料理他们.
my brother Jaime will see that they do.",,,False,False,False
2191528,,,,"你不能伤害我们.
You can't hurt us.",,,False,False,False
2192627,,,,"没人能在这里伤害我们. 告诉他, 妈咪!
No one can hurt us here. Tell him, mommy!",,,False,False,False
2194531,,,,"- 告诉他! - 嘘, 我亲爱的孩子.
- Tell him! - Shh shh shh, my sweet boy.",,,False,False,False
2198403,,,,"他只是想吓唬我们.
He's just trying to frighten us.",,,False,False,False
2200937,,,,"兰尼斯特家的人全都是骗子.
Lannisters are all liars.",,,False,False,False
2202807,,,,"<i>谁也别想伤害我的宝贝.
No one will hurt my baby.</i>",,,False,False,False
2205810,,,,"<i>妈咪...
Mommy...</i>",,,False,False,False
2208345,,,,"我想看那个坏人飞.
I want to see the bad man fly.",,,False,False,False
2212484,,,,"也许会的, 我的小宝贝.
Perhaps you will, my little love.",,,False,False,False
2214319,,,,"<i>这个人是我的俘虏.
This man is my prisoner.</i>",,,False,False,False
2216488,,,,"<i>我不能任他受到伤害.
I will not have him harmed.</i>",,,False,False,False
2221528,,,,"瓦狄斯爵士,
Ser Vardis,",,,False,False,False
2223095,,,,"<i>我姐姐的小客人累了.
my sister's guest is weary.</i>",,,False,False,False
2225966,,,,"<i>带他下去休息.
Take him down below so he can rest.</i>",,,False,False,False
2228836,,,,"把他介绍给莫德.
Introduce him to Mord.",,,False,False,False
2234207,,,,"你去睡觉吧, 侏儒.
You go sleep, dwarf man.",,,False,False,False
2235675,,,,"好好睡觉, 小侏儒!
( Laughing ) Sleep good, little dwarf man!",,,False,False,False
2241613,,,,"( Slams, lock clanks )",,,False,False,False
2252292,,,,( Wind gusting ),,,False,False,False
2274113,,,,"史塔克能保住脑袋算是万幸.
Lord Stark's lucky he still has a head.",,,False,False,False
2276649,,,,"劳勃会发上几天的火, 但他不会做什么.
Robert will rant for a few days, but he won't do anything.",,,False,False,False
2279584,,,,"他喜欢这个人.
He adores the man.",,,False,False,False
2281153,,,,"你嫉妒了.
( Surprised ) You're jealous.",,,False,False,False
2282955,,,,"你确信这不会受伤吗?
Are you sure this won't hurt?",,,False,False,False
2285222,,,,"<i>除非我手滑.
- Only if I slip. - ( Scraping )</i>",,,False,False,False
2290595,,,,"- 你喜欢我这个样子? - 嗯.
- And you'd prefer me like this? - Mm-hmm.",,,False,False,False
2293430,,,,"如果你想要没毛的, 也许应该找个小男孩.
If you want hairless, maybe you should find a little boy.",,,False,False,False
2296265,,,,"我想要的是你.
I want you.",,,False,False,False
2299702,,,,"我兄弟觉得任何没上过战场的人都不算男人.
My brother thinks that anyone who hasn't been to war isn't a man.",,,False,False,False
2302939,,,,"他对待我好象我是个被宠坏的孩子.
He treats me as if I'm a spoiled child.",,,False,False,False
2306675,,,,"哦, 你不是吗?
Oh, and you're not?",,,False,False,False
2308810,,,,"洛拉斯提利尔, 百花骑士?
Loras Tyrell, the knight of the flowers?",,,False,False,False
2312180,,,,"你参加过几场战争?
How many wars have you fought in?",,,False,False,False
2314381,,,,"哦, 你父亲为你这套盔甲花了多少钱?
Oh, and how much did your father spend on that armor of yours?",,,False,False,False
2317885,,,,"别动.
Hold still.",,,False,False,False
2320488,,,,"劳勃和史坦尼斯总是说我不够强悍,
All I ever hear from Robert and Stannis is how I'm not tough enough,",,,False,False,False
2323725,,,,"说我害怕看见血--
how I squirm at the sight of blood--",,,False,False,False
2325827,,,,"但看到那人在肉搏战被打下眼球确实很恶心.
you did vomit when that boy's eye was knocked out in the melee.",,,False,False,False
2328397,,,,"他的眼球还在眼眶外乱晃!
His eye was dangling out of the damn socket!",His eye was rolling around wildly outside its orbit!,,True,False,False
2330352,,,,"他学艺不精就不该上场肉搏.
He shouldn't have entered the melee if he didn't know how to fight.",,,False,False,False
2332468,,,,"你说得轻松.
Easy for you to say.",,,False,False,False
2334336,,,,"不是所有人都拥有剑术天赋.
Not everyone is such a gifted swordsman.",,,False,False,False
2336305,,,,"这不是天赋. 不是什么人给我的.
( Groans ) It's not a gift. No one gave it to me.",,,False,False,False
2338841,,,,"我剑术好是因为我勤于练习--
I'm good because I work at it--",,,False,False,False
2341008,,,,"自我能拿棒子的时候起每天都练习.
every day of my life since I could hold a stick.",,,False,False,False
2343778,,,,"我也可以整天练习, 每天练习,
I could work at fighting all day, every day,",,,False,False,False
2346147,,,,"但还是不可能比得上你.
and still never be as good as you.",,,False,False,False
2348082,,,,"好吧, 我想这一不定.
Yes well, I guess we'll never know.",,,False,False,False
2351486,,,,( Sighs ),,,False,False,False
2360160,,,,"- 所有地方? - 所有地方.
- Everywhere? - Everywhere.",,,False,False,False
2362631,,,,"最后会怎样?
So how did it end up?",,,False,False,False
2365300,,,,"那个坦格利安女孩会死吗?
The Targaryen girl will die?",,,False,False,False
2366935,,,,"必须这样做, 虽然不令人愉快.
It needs to be done, unpleasant as it is.",,,False,False,False
2370104,,,,"劳勃很关心这个.
Robert's rather tasteless about it.",,,False,False,False
2372339,,,,"每次他说要杀死她,
Every time he talks about killing her,",,,False,False,False
2374209,,,,"桌子都被敲得跳起来.
I swear the table rises six inches.",,,False,False,False
2376410,,,,"可惜他对他妻子没这么大热情.
It's a shame he can't muster the same enthusiasm for his wife.",,,False,False,False
2379180,,,,"他确实对她家的钱有深深的欲望.
He does have a deep, abiding  lust for her money.",,,False,False,False
2381917,,,,"你无法小看兰尼斯特家--
You have to give it to the Lannisters--",,,False,False,False
2384084,,,,"他们也许是最傲慢最无聊的混蛋
they may be the most pompous, ponderous cunts",They may be the most arrogant and boring jerks,,True,False,False
2386019,,,,"令诸神都难以忍受,
the gods ever suffered to walk the world,",,,False,False,False
2387722,,,,"但他们的钱多得不象话.
but they do have outrageous amounts of money.",,,False,False,False
2391626,,,,"我的钱倒也不少.
I have an outrageous amount of money.",,,False,False,False
2393827,,,,"没有兰尼斯特家那样多.
Not as much as the Lannisters.",,,False,False,False
2395828,,,,"但还是比你多得多.
( Laughing ) But a lot more than you.",,,False,False,False
2399399,,,,"劳勃要带我一起去打猎.
Robert's threatening to take me hunting with him.",,,False,False,False
2402135,,,,"上次我们去了两星期.
Last time we were out there for two weeks.",,,False,False,False
2404502,,,,"下雨时还在树林里打滚, 连续好几天,
Tramping through the trees in the rain, day after day,",,,False,False,False
2407104,,,,"为了能把矛刺进什么东西的肚子里.
all so he can stick his spear into something's flesh.",,,False,False,False
2410609,,,,"哦. 劳勃喜欢杀戮.
Oh. But Robert loves his killing.",,,False,False,False
2413611,,,,"- 他是国王. - 嗯.
- And he's the King. - Hmm.",,,False,False,False
2416048,,,,"- 为什么他能称王? - 因为他喜欢杀戮.
- How did that ever happen? - Because he loves his killing.",,,False,False,False
2419385,,,,"他也曾经擅长杀戮.
And he used to be good at it.",,,False,False,False
